,,,,,Sensor_Package_Name
,,,,,Builtin
,,,,,Sensor_Name
,,,,,Phone Microphone
,,,,,Measurement_Type
,,,,,Sound Level
,,,,,Measurement_Units
,,,,,decibels
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value
185,M-I-PM-18OCT19-ABL,2019-10-18T15:08:02.089,3.3464558,-76.530555,66.197
186,M-I-PM-18OCT19-ABL,2019-10-18T15:08:02.569,3.3464558,-76.530555,64.5341
187,M-I-PM-18OCT19-ABL,2019-10-18T15:08:03.080,3.34645,-76.5305552,64.3304
188,M-I-PM-18OCT19-ABL,2019-10-18T15:08:03.589,3.34645,-76.5305552,64.9385
189,M-I-PM-18OCT19-ABL,2019-10-18T15:08:04.074,3.34645,-76.5305552,65.3034
190,M-I-PM-18OCT19-ABL,2019-10-18T15:08:04.584,3.34645,-76.5305552,65.4703
191,M-I-PM-18OCT19-ABL,2019-10-18T15:08:05.095,3.3464386,-76.5305551,65.8176
192,M-I-PM-18OCT19-ABL,2019-10-18T15:08:05.584,3.3464386,-76.5305551,64.534
193,M-I-PM-18OCT19-ABL,2019-10-18T15:08:06.089,3.3464386,-76.5305551,63.9163
194,M-I-PM-18OCT19-ABL,2019-10-18T15:08:06.599,3.3464386,-76.5305551,63.9819
195,M-I-PM-18OCT19-ABL,2019-10-18T15:08:07.080,3.346435,-76.5305549,64.1479
196,M-I-PM-18OCT19-ABL,2019-10-18T15:08:07.589,3.346435,-76.5305549,68.9657
197,M-I-PM-18OCT19-ABL,2019-10-18T15:08:08.080,3.346435,-76.5305549,64.7503
198,M-I-PM-18OCT19-ABL,2019-10-18T15:08:08.584,3.346435,-76.5305549,65.3693
199,M-I-PM-18OCT19-ABL,2019-10-18T15:08:09.095,3.3464315,-76.5305538,63.5428
200,M-I-PM-18OCT19-ABL,2019-10-18T15:08:09.584,3.3464315,-76.5305538,62.8631
201,M-I-PM-18OCT19-ABL,2019-10-18T15:08:10.095,3.3464315,-76.5305538,65.5159
202,M-I-PM-18OCT19-ABL,2019-10-18T15:08:10.579,3.3464315,-76.5305538,65.7634
203,M-I-PM-18OCT19-ABL,2019-10-18T15:08:11.089,3.346431,-76.530553,65.271
204,M-I-PM-18OCT19-ABL,2019-10-18T15:08:11.599,3.346431,-76.530553,64.1796
205,M-I-PM-18OCT19-ABL,2019-10-18T15:08:12.080,3.3464306,-76.5305519,67.4762
206,M-I-PM-18OCT19-ABL,2019-10-18T15:08:12.584,3.3464306,-76.5305519,65.745
207,M-I-PM-18OCT19-ABL,2019-10-18T15:08:13.074,3.3464306,-76.5305519,65.6993
208,M-I-PM-18OCT19-ABL,2019-10-18T15:08:13.584,3.3464306,-76.5305519,66.5415
209,M-I-PM-18OCT19-ABL,2019-10-18T15:08:14.095,3.3464305,-76.5305505,71.8476
210,M-I-PM-18OCT19-ABL,2019-10-18T15:08:14.584,3.3464305,-76.5305505,64.8373
211,M-I-PM-18OCT19-ABL,2019-10-18T15:08:15.089,3.3464347,-76.5305515,66.4938
212,M-I-PM-18OCT19-ABL,2019-10-18T15:08:15.599,3.3464347,-76.5305515,64.1822
213,M-I-PM-18OCT19-ABL,2019-10-18T15:08:16.089,3.3464347,-76.5305515,63.0958
214,M-I-PM-18OCT19-ABL,2019-10-18T15:08:16.589,3.3464347,-76.5305515,63.6499
215,M-I-PM-18OCT19-ABL,2019-10-18T15:08:17.074,3.3464507,-76.5305568,66.113
216,M-I-PM-18OCT19-ABL,2019-10-18T15:08:17.584,3.3464507,-76.5305568,67.18
217,M-I-PM-18OCT19-ABL,2019-10-18T15:08:18.095,3.3464595,-76.5305595,66.3119
218,M-I-PM-18OCT19-ABL,2019-10-18T15:08:18.584,3.3464595,-76.5305595,65.2997
219,M-I-PM-18OCT19-ABL,2019-10-18T15:08:19.095,3.3464595,-76.5305595,64.9489
220,M-I-PM-18OCT19-ABL,2019-10-18T15:08:19.580,3.3464595,-76.5305595,68.5955
221,M-I-PM-18OCT19-ABL,2019-10-18T15:08:20.089,3.3464638,-76.5305614,67.3468
222,M-I-PM-18OCT19-ABL,2019-10-18T15:08:20.599,3.3464638,-76.5305614,64.855
223,M-I-PM-18OCT19-ABL,2019-10-18T15:08:21.089,3.3464638,-76.5305614,63.5979
224,M-I-PM-18OCT19-ABL,2019-10-18T15:08:21.584,3.3464638,-76.5305614,79.5336
225,M-I-PM-18OCT19-ABL,2019-10-18T15:08:22.095,3.346463,-76.5305616,77.2582
226,M-I-PM-18OCT19-ABL,2019-10-18T15:08:22.584,3.346463,-76.5305616,64.1726
227,M-I-PM-18OCT19-ABL,2019-10-18T15:08:23.095,3.346463,-76.5305616,68.5684
228,M-I-PM-18OCT19-ABL,2019-10-18T15:08:23.580,3.346463,-76.5305616,71.0421
229,M-I-PM-18OCT19-ABL,2019-10-18T15:08:24.089,3.3464617,-76.5305621,64.2332
230,M-I-PM-18OCT19-ABL,2019-10-18T15:08:24.599,3.3464617,-76.5305621,65.7825
